index,name,type1,type2,ability1,ability2,hidden_ability,hp,attack,defense,sp_atk,sp_def,speed,total_stats,legendary,mythical,generation,smogon_vgc_usage_2022,smogon_vgc_usage_2023,smogon_vgc_usage_2024,worlds_vgc_usage_2022,worlds_vgc_usage_2023,worlds_vgc_usage_2024,avg_smogon_usage,avg_worlds_usage,avg_total_usage,high_usage
540,sewaddle,bug,grass,swarm,chlorophyll,overcoat,45,53,70,40,60,42,310,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
541,swadloon,bug,grass,leaf-guard,chlorophyll,overcoat,55,63,90,50,80,42,380,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
542,leavanny,bug,grass,swarm,chlorophyll,overcoat,75,103,80,70,80,92,500,False,False,generation-v,0.0,0.00706,0.00031,0.0,0.06,0.0,0.002456666666666667,0.02,0.011228333333333333,0
543,venipede,bug,poison,poison-point,swarm,speed-boost,30,45,59,30,39,57,260,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
544,whirlipede,bug,poison,poison-point,swarm,speed-boost,40,55,99,40,79,47,360,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
545,scolipede,bug,poison,poison-point,swarm,speed-boost,60,100,89,55,69,112,485,False,False,generation-v,0.00307,0.0,0.0,0.0,0.0,0.0,0.0010233333333333333,0.0,0.0005116666666666667,0
546,cottonee,grass,fairy,prankster,infiltrator,chlorophyll,40,27,60,37,50,66,280,False,False,generation-v,0.0,0.0,5e-05,0.0,0.0,0.0,1.6666666666666667e-05,0.0,8.333333333333334e-06,0
547,whimsicott,grass,fairy,prankster,infiltrator,chlorophyll,60,67,85,77,75,116,480,False,False,generation-v,11.25129,0.0,4.8996,15.89,0.0,7.72,5.38363,7.87,6.626815000000001,1
548,petilil,grass,no_type,chlorophyll,own-tempo,leaf-guard,45,35,50,70,50,30,280,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
549,lilligant,grass,no_type,chlorophyll,own-tempo,leaf-guard,70,60,75,110,75,90,480,False,False,generation-v,0.02567,1.45476,0.03788,0.0,0.0,0.0,0.5061033333333333,0.0,0.2530516666666667,1
549,lilligant-hisui,grass,fighting,chlorophyll,hustle,leaf-guard,70,105,75,50,75,105,480,False,False,generation-v,0.0,3.478,0.97988,0.0,2.15,2.0,1.4859600000000002,1.3833333333333335,1.4346466666666668,1
550,basculin,water,no_type,reckless,adaptability,mold-breaker,70,92,65,80,55,98,460,False,False,generation-v,0.0,8e-05,0.0,0.0,0.0,0.0,2.666666666666667e-05,0.0,1.3333333333333335e-05,0
550,basculin-blue-striped,water,no_type,rock-head,adaptability,mold-breaker,70,92,65,80,55,98,460,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
550,basculin-white-striped,water,no_type,rattled,adaptability,mold-breaker,70,92,65,80,55,98,460,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
551,sandile,ground,dark,intimidate,moxie,anger-point,50,72,35,35,35,65,292,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
552,krokorok,ground,dark,intimidate,moxie,anger-point,60,82,45,45,45,74,351,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553,krookodile,ground,dark,intimidate,moxie,anger-point,95,117,80,65,70,92,519,False,False,generation-v,0.08989,0.05333,0.01055,0.14,0.0,0.0,0.05125666666666667,0.04666666666666667,0.04896166666666667,1
554,darumaka,fire,no_type,hustle,none,inner-focus,70,90,45,15,45,50,315,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
554,darumaka-galar,ice,no_type,hustle,none,inner-focus,70,90,45,15,45,50,315,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
555,darmanitan,fire,no_type,sheer-force,none,zen-mode,105,140,55,30,55,95,480,False,False,generation-v,0.00235,0.0,0.0,0.0,0.0,0.0,0.0007833333333333334,0.0,0.0003916666666666667,0
555,darmanitan-zen,fire,psychic,sheer-force,none,zen-mode,105,30,105,140,105,55,540,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
555,darmanitan-galar,ice,no_type,gorilla-tactics,none,zen-mode,105,140,55,30,55,95,480,False,False,generation-v,0.11772,0.0,0.0,0.0,0.0,0.0,0.039240000000000004,0.0,0.019620000000000002,0
555,darmanitan-galar-zen,ice,fire,gorilla-tactics,none,zen-mode,105,160,55,30,55,135,540,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
556,maractus,grass,no_type,water-absorb,chlorophyll,storm-drain,75,86,67,106,67,60,461,False,False,generation-v,0.00137,0.0,0.0,0.04,0.0,0.0,0.00045666666666666664,0.013333333333333334,0.006895,0
557,dwebble,bug,rock,sturdy,shell-armor,weak-armor,50,65,85,35,35,55,325,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
558,crustle,bug,rock,sturdy,shell-armor,weak-armor,70,105,125,65,75,45,485,False,False,generation-v,0.00012,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,2e-05,0
559,scraggy,dark,fighting,shed-skin,moxie,intimidate,50,75,70,35,70,48,348,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
560,scrafty,dark,fighting,shed-skin,moxie,intimidate,65,90,115,45,115,58,488,False,False,generation-v,0.05289,0.0,0.02513,0.0,0.0,0.0,0.026006666666666668,0.0,0.013003333333333334,0
561,sigilyph,psychic,flying,wonder-skin,magic-guard,tinted-lens,72,58,80,103,80,97,490,False,False,generation-v,0.00997,0.0,0.0,0.0,0.0,0.0,0.003323333333333333,0.0,0.0016616666666666665,0
562,yamask,ghost,no_type,mummy,none,none,38,30,85,55,65,30,303,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
562,yamask-galar,ground,ghost,wandering-spirit,none,none,38,55,85,30,65,30,303,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
563,cofagrigus,ghost,no_type,mummy,none,none,58,50,145,95,105,30,483,False,False,generation-v,0.05676,0.0,0.0,0.0,0.0,0.0,0.01892,0.0,0.00946,0
564,tirtouga,water,rock,solid-rock,sturdy,swift-swim,54,78,103,53,45,22,355,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
565,carracosta,water,rock,solid-rock,sturdy,swift-swim,74,108,133,83,65,32,495,False,False,generation-v,0.00032,0.0,0.0,0.0,0.0,0.0,0.00010666666666666668,0.0,5.333333333333334e-05,0
566,archen,rock,flying,defeatist,none,none,55,112,45,74,45,70,401,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
567,archeops,rock,flying,defeatist,none,none,75,140,65,112,65,110,567,False,False,generation-v,0.00348,0.0,0.0,0.0,0.0,0.0,0.00116,0.0,0.00058,0
568,trubbish,poison,no_type,stench,sticky-hold,aftermath,50,50,62,40,62,65,329,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
569,garbodor,poison,no_type,stench,weak-armor,aftermath,80,95,82,60,82,75,474,False,False,generation-v,2e-05,0.0,0.0,0.0,0.0,0.0,6.6666666666666675e-06,0.0,3.3333333333333337e-06,0
569,garbodor-gmax,poison,no_type,stench,weak-armor,aftermath,80,95,82,60,82,75,474,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
570,zorua,dark,no_type,illusion,none,none,40,65,40,80,40,65,330,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
570,zorua-hisui,normal,ghost,illusion,none,none,35,60,40,85,40,70,330,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
571,zoroark,dark,no_type,illusion,none,none,60,105,60,120,60,105,510,False,False,generation-v,0.03047,0.0166,0.00486,0.0,0.0,0.0,0.017310000000000002,0.0,0.008655000000000001,0
571,zoroark-hisui,normal,ghost,illusion,none,none,55,100,60,125,60,110,510,False,False,generation-v,0.0,0.00153,0.49756,0.0,0.28,1.08,0.16636333333333334,0.45333333333333337,0.30984833333333334,1
572,minccino,normal,no_type,cute-charm,technician,skill-link,55,50,40,40,40,75,300,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
573,cinccino,normal,no_type,cute-charm,technician,skill-link,75,95,60,65,60,115,470,False,False,generation-v,0.00031,0.0,0.01714,0.0,0.0,0.0,0.005816666666666667,0.0,0.0029083333333333335,0
574,gothita,psychic,no_type,frisk,competitive,shadow-tag,45,30,50,55,65,45,290,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
575,gothorita,psychic,no_type,frisk,competitive,shadow-tag,60,45,70,75,85,55,390,False,False,generation-v,0.0,0.04104,0.03877,0.0,0.0,0.0,0.02660333333333333,0.0,0.013301666666666665,0
576,gothitelle,psychic,no_type,frisk,competitive,shadow-tag,70,55,95,95,110,65,490,False,False,generation-v,1.45785,4.23636,0.43794,1.39,1.29,0.85,2.04405,1.1766666666666665,1.6103583333333331,1
577,solosis,psychic,no_type,overcoat,magic-guard,regenerator,45,30,40,105,50,20,290,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
578,duosion,psychic,no_type,overcoat,magic-guard,regenerator,65,40,50,125,60,30,370,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
579,reuniclus,psychic,no_type,overcoat,magic-guard,regenerator,110,65,75,125,85,30,490,False,False,generation-v,0.0041,0.0,0.08821,0.0,0.0,0.05,0.030770000000000002,0.016666666666666666,0.023718333333333334,1
580,ducklett,water,flying,keen-eye,big-pecks,hydration,62,44,50,44,50,55,305,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
581,swanna,water,flying,keen-eye,big-pecks,hydration,75,87,63,87,63,98,473,False,False,generation-v,0.0,0.00055,0.0,0.0,0.0,0.0,0.00018333333333333334,0.0,9.166666666666667e-05,0
582,vanillite,ice,no_type,ice-body,snow-cloak,weak-armor,36,50,50,65,60,44,305,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
583,vanillish,ice,no_type,ice-body,snow-cloak,weak-armor,51,65,65,80,75,59,395,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
584,vanilluxe,ice,no_type,ice-body,snow-warning,weak-armor,71,95,85,110,95,79,535,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
585,deerling,normal,grass,chlorophyll,sap-sipper,serene-grace,60,60,50,40,50,75,335,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
586,sawsbuck,normal,grass,chlorophyll,sap-sipper,serene-grace,80,100,70,60,70,95,475,False,False,generation-v,0.0,0.0072,0.00345,0.0,0.0,0.0,0.0035499999999999998,0.0,0.0017749999999999999,0
587,emolga,electric,flying,static,none,motor-drive,55,75,60,75,60,103,428,False,False,generation-v,3e-05,0.0,0.0,0.06,0.0,0.0,1e-05,0.02,0.010005,0
588,karrablast,bug,no_type,swarm,shed-skin,no-guard,50,75,45,40,45,60,315,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
589,escavalier,bug,steel,swarm,shell-armor,overcoat,70,135,105,60,105,20,495,False,False,generation-v,0.04285,0.0,0.0,0.0,0.0,0.0,0.014283333333333334,0.0,0.007141666666666667,0
590,foongus,grass,poison,effect-spore,none,regenerator,69,55,45,55,55,15,294,False,False,generation-v,0.0,0.0,0.00013,0.0,0.0,0.0,4.333333333333333e-05,0.0,2.1666666666666664e-05,0
591,amoonguss,grass,poison,effect-spore,none,regenerator,114,85,70,85,80,30,464,False,False,generation-v,17.61546,27.2443,19.88122,20.14,15.71,26.58,21.580326666666664,20.81,21.195163333333333,1
592,frillish,water,ghost,water-absorb,cursed-body,damp,55,40,50,65,85,40,335,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
593,jellicent,water,ghost,water-absorb,cursed-body,damp,100,60,70,85,105,60,480,False,False,generation-v,0.38214,0.0,0.0,0.0,0.0,0.0,0.12738,0.0,0.06369,1
594,alomomola,water,no_type,healer,hydration,regenerator,165,75,80,40,45,65,470,False,False,generation-v,0.0,0.00816,0.00376,0.0,0.0,0.0,0.003973333333333333,0.0,0.0019866666666666665,0
595,joltik,bug,electric,compound-eyes,unnerve,swarm,50,47,50,57,50,65,319,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
596,galvantula,bug,electric,compound-eyes,unnerve,swarm,70,77,60,97,60,108,472,False,False,generation-v,0.00232,0.0,0.01135,0.0,0.0,0.0,0.004556666666666667,0.0,0.0022783333333333336,0
597,ferroseed,grass,steel,iron-barbs,none,none,44,50,91,24,86,10,305,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
598,ferrothorn,grass,steel,iron-barbs,none,anticipation,74,94,131,54,116,20,489,False,False,generation-v,6.54774,0.0,0.0,1.47,0.0,0.0,2.18258,0.49,1.33629,1
599,klink,steel,no_type,plus,minus,clear-body,40,55,70,45,60,30,300,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
600,klang,steel,no_type,plus,minus,clear-body,60,80,95,70,85,50,440,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
601,klinklang,steel,no_type,plus,minus,clear-body,60,100,115,70,85,90,520,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
602,tynamo,electric,no_type,levitate,none,none,35,55,40,45,40,60,275,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
603,eelektrik,electric,no_type,levitate,none,none,65,85,70,75,70,40,405,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
604,eelektross,electric,no_type,levitate,none,none,85,115,80,105,80,50,515,False,False,generation-v,0.0,0.06318,0.00403,0.0,0.0,0.0,0.022403333333333334,0.0,0.011201666666666667,0
605,elgyem,psychic,no_type,telepathy,synchronize,analytic,55,55,55,85,55,30,335,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
606,beheeyem,psychic,no_type,telepathy,synchronize,analytic,75,75,75,125,95,40,485,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
607,litwick,ghost,fire,flash-fire,flame-body,infiltrator,50,30,55,65,55,20,275,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
608,lampent,ghost,fire,flash-fire,flame-body,infiltrator,60,40,60,95,60,55,370,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
609,chandelure,ghost,fire,flash-fire,flame-body,infiltrator,60,55,90,145,90,80,520,False,False,generation-v,0.10225,0.59007,0.08135,0.12,0.15,0.31,0.25789,0.19333333333333336,0.22561166666666668,1
610,axew,dragon,no_type,rivalry,mold-breaker,unnerve,46,87,60,30,40,57,320,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
611,fraxure,dragon,no_type,rivalry,mold-breaker,unnerve,66,117,70,40,50,67,410,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
612,haxorus,dragon,no_type,rivalry,mold-breaker,unnerve,76,147,90,60,70,97,540,False,False,generation-v,0.07952,0.03509,0.01502,0.0,0.0,0.0,0.04321,0.0,0.021605,0
613,cubchoo,ice,no_type,snow-cloak,slush-rush,rattled,55,70,40,60,40,40,305,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
614,beartic,ice,no_type,snow-cloak,slush-rush,swift-swim,95,130,80,70,80,50,505,False,False,generation-v,0.00142,0.06871,0.00493,0.06,0.0,0.0,0.02502,0.02,0.022510000000000002,0
615,cryogonal,ice,no_type,levitate,none,none,80,50,50,95,135,105,515,False,False,generation-v,0.0,0.0,0.00959,0.0,0.0,0.09,0.0031966666666666667,0.03,0.016598333333333333,0
616,shelmet,bug,no_type,hydration,shell-armor,overcoat,50,40,85,40,65,25,305,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
617,accelgor,bug,no_type,hydration,sticky-hold,unburden,80,70,40,100,60,145,495,False,False,generation-v,0.02835,0.0,0.0,0.0,0.0,0.0,0.00945,0.0,0.004725,0
618,stunfisk,ground,electric,static,limber,sand-veil,109,66,84,81,99,32,471,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
618,stunfisk-galar,ground,steel,mimicry,none,none,109,81,99,66,84,32,471,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
619,mienfoo,fighting,no_type,inner-focus,regenerator,reckless,45,85,50,55,50,65,350,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
620,mienshao,fighting,no_type,inner-focus,regenerator,reckless,65,125,60,95,60,105,510,False,False,generation-v,0.48225,0.14468,0.09754,0.06,0.0,0.05,0.24148999999999998,0.03666666666666667,0.13907833333333333,1
621,druddigon,dragon,no_type,rough-skin,sheer-force,mold-breaker,77,120,90,60,90,48,485,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
622,golett,ground,ghost,iron-fist,klutz,no-guard,59,74,50,35,50,35,303,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
623,golurk,ground,ghost,iron-fist,klutz,no-guard,89,124,80,55,80,55,483,False,False,generation-v,0.0,0.0,0.01272,0.0,0.0,0.05,0.00424,0.016666666666666666,0.010453333333333334,0
624,pawniard,dark,steel,defiant,inner-focus,pressure,45,85,70,40,40,60,340,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
625,bisharp,dark,steel,defiant,inner-focus,pressure,65,125,100,60,70,70,490,False,False,generation-v,0.04871,0.046,0.00579,0.0,0.0,0.04,0.0335,0.013333333333333334,0.02341666666666667,1
626,bouffalant,normal,no_type,reckless,sap-sipper,soundproof,95,110,95,40,95,55,490,False,False,generation-v,6e-05,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,1e-05,0
627,rufflet,normal,flying,keen-eye,sheer-force,hustle,70,83,50,37,50,60,350,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
628,braviary,normal,flying,keen-eye,sheer-force,defiant,100,123,75,57,75,80,510,False,False,generation-v,0.24137,0.06911,0.01614,0.0,0.0,0.22,0.10887333333333332,0.07333333333333333,0.09110333333333333,1
628,braviary-hisui,psychic,flying,keen-eye,sheer-force,tinted-lens,110,83,70,112,70,65,510,False,False,generation-v,0.0,0.21846,0.0097,0.0,0.0,0.0,0.07605333333333332,0.0,0.03802666666666666,1
629,vullaby,dark,flying,big-pecks,overcoat,weak-armor,70,55,75,45,65,60,370,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
630,mandibuzz,dark,flying,big-pecks,overcoat,weak-armor,110,65,105,55,95,80,510,False,False,generation-v,0.01191,0.12325,0.01094,0.0,0.04,0.07,0.0487,0.036666666666666674,0.04268333333333334,1
631,heatmor,fire,no_type,gluttony,flash-fire,white-smoke,85,97,66,105,66,65,484,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
632,durant,bug,steel,swarm,hustle,truant,58,109,112,48,48,109,484,False,False,generation-v,0.01686,0.0,0.0,0.0,0.0,0.0,0.00562,0.0,0.00281,0
633,deino,dark,dragon,hustle,none,none,52,65,50,45,50,38,300,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
634,zweilous,dark,dragon,hustle,none,none,72,85,70,65,70,58,420,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
635,hydreigon,dark,dragon,levitate,none,none,92,105,90,125,90,98,600,False,False,generation-v,0.38608,3.26093,0.05332,0.31,0.13,3.1,1.2334433333333332,1.18,1.2067216666666667,1
636,larvesta,bug,fire,flame-body,none,swarm,55,85,55,50,55,60,360,False,False,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
637,volcarona,bug,fire,flame-body,none,swarm,85,60,65,135,105,100,550,False,False,generation-v,1.19954,9.58417,0.77955,0.41,0.9,10.12,3.8544200000000006,3.81,3.8322100000000003,1
638,cobalion,steel,fighting,justified,none,none,91,90,129,90,72,108,580,True,False,generation-v,0.03244,0.0,0.03285,0.0,0.0,0.0,0.02176333333333333,0.0,0.010881666666666664,0
639,terrakion,rock,fighting,justified,none,none,91,129,90,72,90,108,580,True,False,generation-v,0.04564,0.0,0.95251,0.21,0.0,0.0,0.33271666666666666,0.06999999999999999,0.20135833333333333,1
640,virizion,grass,fighting,justified,none,none,91,90,72,90,129,108,580,True,False,generation-v,0.00069,0.0,0.01153,0.0,0.0,0.0,0.004073333333333333,0.0,0.0020366666666666667,0
641,tornadus-incarnate,flying,no_type,prankster,none,defiant,79,115,70,125,80,111,580,True,False,generation-v,16.68113,32.57582,26.15361,11.01,27.85,0.0,25.136853333333335,12.953333333333333,19.045093333333334,1
641,tornadus-therian,flying,no_type,regenerator,none,none,79,100,80,110,90,121,580,True,False,generation-v,0.0,0.02164,0.00933,0.0,0.0,0.0,0.010323333333333332,0.0,0.005161666666666666,0
642,thundurus-incarnate,electric,flying,prankster,none,defiant,79,115,70,125,80,111,580,True,False,generation-v,23.09388,10.21401,1.06003,27.44,0.76,0.0,11.455973333333333,9.4,10.427986666666666,1
642,thundurus-therian,electric,flying,volt-absorb,none,none,79,105,70,145,80,101,580,True,False,generation-v,0.24761,1.39905,0.17925,0.29,0.41,0.0,0.6086366666666666,0.2333333333333333,0.42098499999999994,1
643,reshiram,dragon,fire,turboblaze,none,none,100,120,100,150,120,90,680,True,False,generation-v,0.93208,0.0,0.12528,3.53,0.0,0.0,0.35245333333333334,1.1766666666666665,0.7645599999999999,1
644,zekrom,dragon,electric,teravolt,none,none,100,150,120,120,100,90,680,True,False,generation-v,0.79884,0.0,0.03156,0.12,0.0,0.0,0.2768,0.04,0.15839999999999999,1
645,landorus-incarnate,ground,flying,sand-force,none,sheer-force,89,125,90,115,80,101,600,True,False,generation-v,0.21915,3.71531,17.08534,0.27,0.86,0.0,7.0066,0.37666666666666665,3.6916333333333333,1
645,landorus-therian,ground,flying,intimidate,none,none,89,145,90,105,80,91,600,True,False,generation-v,17.76942,26.52714,4.23346,15.06,45.8,0.0,16.176673333333333,20.286666666666665,18.23167,1
646,kyurem,dragon,ice,pressure,none,none,125,130,90,130,90,95,660,True,False,generation-v,8e-05,0.0,0.00046,0.0,0.0,0.0,0.00018,0.0,9e-05,0
646,kyurem-black,dragon,ice,teravolt,none,none,125,170,100,120,90,95,700,True,False,generation-v,0.05505,0.0,0.14599,0.0,0.0,0.0,0.06701333333333333,0.0,0.033506666666666664,1
646,kyurem-white,dragon,ice,turboblaze,none,none,125,120,90,170,100,95,700,True,False,generation-v,2.31124,0.0,1.09887,1.8,0.0,0.0,1.1367033333333334,0.6,0.8683516666666666,1
647,keldeo-ordinary,water,fighting,justified,none,none,91,72,90,129,90,108,580,False,True,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
647,keldeo-resolute,water,fighting,justified,none,none,91,72,90,129,90,108,580,False,True,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
648,meloetta-aria,normal,psychic,serene-grace,none,none,100,77,77,128,128,90,600,False,True,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
648,meloetta-pirouette,normal,fighting,serene-grace,none,none,100,128,90,77,77,128,600,False,True,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
649,genesect,bug,steel,download,none,none,71,120,95,120,95,99,600,False,True,generation-v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
650,chespin,grass,no_type,overgrow,none,bulletproof,56,61,65,48,45,38,313,False,False,generation-vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
651,quilladin,grass,no_type,overgrow,none,bulletproof,61,78,95,56,58,57,405,False,False,generation-vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
652,chesnaught,grass,fighting,overgrow,none,bulletproof,88,107,122,74,75,64,530,False,False,generation-vi,0.0,0.32165,0.01071,0.0,0.0,0.0,0.11078666666666666,0.0,0.05539333333333333,1
653,fennekin,fire,no_type,blaze,none,magician,40,45,40,62,60,60,307,False,False,generation-vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
654,braixen,fire,no_type,blaze,none,magician,59,59,58,90,70,73,409,False,False,generation-vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
655,delphox,fire,psychic,blaze,none,magician,75,69,72,114,100,104,534,False,False,generation-vi,0.0,0.04391,0.02155,0.0,0.06,3.12,0.021819999999999996,1.06,0.54091,1
656,froakie,water,no_type,torrent,none,protean,41,56,40,62,44,71,314,False,False,generation-vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
657,frogadier,water,no_type,torrent,none,protean,54,63,52,83,56,97,405,False,False,generation-vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
658,greninja,water,dark,torrent,none,protean,72,95,67,103,71,122,530,False,False,generation-vi,0.0,0.23,0.05375,0.0,0.0,0.09,0.09458333333333334,0.03,0.06229166666666667,1
658,greninja-battle-bond,water,dark,battle-bond,none,none,72,95,67,103,71,122,530,False,False,generation-vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
658,greninja-ash,water,dark,battle-bond,none,none,72,145,67,153,71,132,640,False,False,generation-vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
659,bunnelby,normal,no_type,pickup,cheek-pouch,huge-power,38,36,38,32,36,57,237,False,False,generation-vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
660,diggersby,normal,ground,pickup,cheek-pouch,huge-power,85,56,77,50,77,78,423,False,False,generation-vi,0.1213,0.0,0.0,0.0,0.0,0.0,0.040433333333333335,0.0,0.020216666666666668,0
661,fletchling,normal,flying,big-pecks,none,gale-wings,45,50,43,40,38,62,278,False,False,generation-vi,0.0,1e-05,0.0,0.0,0.0,0.0,3.3333333333333337e-06,0.0,1.6666666666666669e-06,0
662,fletchinder,fire,flying,flame-body,none,gale-wings,62,73,55,56,52,84,382,False,False,generation-vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
663,talonflame,fire,flying,flame-body,none,gale-wings,78,81,71,74,69,126,499,False,False,generation-vi,0.25896,12.80519,0.29476,0.71,0.19,6.33,4.45297,2.41,3.431485,1
